# What each kind of creature takes from each element: a damage
# multiplier, higher meaning it is hurt more. 0 is immune.
# wcid,name,health,slash,pierce,bludgeon,cold,fire,acid,electric,nether
# health is how much it has at full, 0 when not recorded: what tells a
# thing worth spending a vulnerability on from one that dies first.
# An empty column means the creature has no figure for that element.
# Regenerate with reference/scripts/data/creatures.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
51550,Disciple of Hatred,23175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51551,Disciple of Misery,23175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51554,Door,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51555,Virindi Confer,9275,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51573,Hollow Servitor,10000,0.5,0.5,0.33,0.67,0.25,0.5,0.25,1
51575,Door,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51579,Disciple of Anger,23175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51592,Virindi Delegate,26250,1.2,1,1,0.6,1.2,1,0.6,1
51599,Pillar of Lightning,1600,0.5,0.5,0.5,0.4,0.4,0.7,0.2,
51607,Corrupt Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51608,Corrupt Minion of Rage,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51609,Corrupt Slayer,11750,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51610,Corrupt Rager,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51611,Corrupt Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51612,Raging Corrupt Sorcerer,7500,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51613,Corrupt Bulwark,100200,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51617,Aspect of Avarice,320200,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51619,Rynthid,50,1,1,1,1,1,1,1,
51620,Rynthid,50,1,1,1,1,1,1,1,
51621,Rynthid,50,1,1,1,1,1,1,1,
51622,Rynthid,50,1,1,1,1,1,1,1,
51626,Aspect of Avarice,320200,1,1,1,1,1,1,1,
51631,Corrupt Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51632,Corrupt Minion of Rage,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51633,Corrupt Rager,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51634,Corrupt Slayer,11750,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51635,Corrupt Sorcerer,7500,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51636,Raging Corrupt Sorcerer,7500,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51646,Thick Rock Wall,60,1,1,1,1,1,1,1,
51653,Corrupt Gear Warrior,7325,0.4,0.4,0.6,0.6,0.4,0.7,0.7,1
51661,Corrupt Gear Sentry,7375,0.4,0.4,0.6,0.6,0.4,0.7,0.7,1
51663,Corrupt Gear Sentry,7375,0.4,0.4,0.6,0.6,0.4,0.7,0.7,1
51665,Door,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51674,Rynthid Taskmaster,12675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51682,Shadow Captive,330,1.2,1,1,0.6,1.2,0.6,0.6,1
51683,Shadow Captive,330,1.2,1,1,0.6,1.2,0.6,0.6,1
51684,Corrupt Lugian,6770,0.4,0.6,0.4,0.7,0.4,0.4,0.7,1
51693,Dread Figment,100,1,1,1,1,1,1,1,
51694,Dread Figment,100,1,1,1,1,1,1,1,
51700,Apparition of Spite,17675,0.4,0.6,0.6,0.4,0.4,0.7,0.4,1
51701,Apparition of Bloodlust,17675,0.4,0.6,0.6,0.7,0.4,0.4,0.4,1
51702,Apparition of Envy,17675,0.4,0.6,0.6,0.4,0.4,0.4,0.7,1
51703,Apparition of Apathy,17675,0.4,0.6,0.6,0.4,0.7,0.4,0.4,1
51711,Spirit Minion,6425,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51712,Spirit Rager,7450,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51713,Spirit Slayer,7350,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51714,Spirit Sorcerer,5275,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51723,Rift of Blind Rage,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51724,Discorporate Rynthid of Blind Rage,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51725,Rift of Blind Rage,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51726,Discorporate Rynthid of Blind Rage,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51727,Rift of Rage,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51728,Discorporate Rynthid of Rage,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51729,Rift of Rage,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51730,Discorporate Rynthid of Rage,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51731,Rift of Consuming Torment,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51732,Discorporate Rynthid of Consuming Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51733,Rift of Consuming Torment,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51734,Discorporate Rynthid of Consuming Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51735,Rift of Torment,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51736,Discorporate Rynthid of Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51737,Rift of Torment,10100,0.6,0.6,0.6,0.7,0.4,0.7,0.4,
51738,Discorporate Rynthid of Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51739,Aspect of Rage,100000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51741,Aspect of Torment,100000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51743,Rynthid Berserker,100000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51745,Discorporate Rynthid of Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51746,Discorporate Rynthid of Torment,100,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51747,Rynthid Minion of Rage,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51748,Rynthid Minion of Rage,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51749,Rynthid Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51750,Rynthid Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51751,Rynthid Rager,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51752,Rynthid Rager,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51753,Rynthid Ravager,100000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51755,Rynthid Slayer,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51756,Rynthid Slayer,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51757,Raging Rynthid Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51758,Raging Rynthid Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51759,Rynthid Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51760,Rynthid Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51761,Discorporate Rynthid of Rage,500,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51762,Discorporate Rynthid of Rage,500,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51792,Deadly Spirit,425,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51806,Empowered Despair Wisp,20125,0.7,0.7,0.4,0.4,0.4,0.4,0.7,1
51807,Empowered Hatred Wisp,20125,0.7,0.7,0.4,0.7,0.4,0.4,0.4,1
51808,Empowered Sorrow Wisp,20125,0.7,0.7,0.4,0.4,0.7,0.4,0.4,1
51823,Lothus Guardian of Torment,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51826,Lothus Guardian of Rage,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51828,Lothus Guardian of Sorrows,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51830,Lothus Guardian of Sorrows,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51831,Pillar of Frost,1600,0.5,0.5,0.5,0.4,0.7,0.4,0.2,
51832,Acidic Tendril,1810,0.5,0.5,0.5,0.5,0.5,0.5,0.7,1
51834,Malicious Spirit,425,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
51842,Flame Spirit,375,0.7,0.6,0.6,0.7,0.4,0.4,0.4,1
51843,Frost Spirit,375,0.7,0.6,0.6,0.4,0.7,0.4,0.4,1
51844,Acidic Spirit,375,0.7,0.6,0.6,0.4,0.4,0.4,0.7,1
51845,Electric Spirit,375,0.7,0.6,0.6,0.4,0.4,0.7,0.4,1
51876,Tormented Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51877,Enraged Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51878,Enraged Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51879,Enraged Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51880,Tormented Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51881,Tormented Shadow,2380,0.7,0.6,0.4,0.4,0.7,0.4,0.4,
51887,Corrupted Crystal of Torments,50,1,1,1,1,1,1,1,
51895,Rynthid Stone,7675,1,1,1,1,1,1,1,
51897,Commander Presk,26770,1,1,1,1,1,1,1,
51902,Lugian Lackey,6350,0.4,0.6,0.4,0.7,0.4,0.4,0.7,1
51904,Lugian Minion,6140,0.4,0.6,0.4,0.7,0.4,0.4,0.7,1
51909,Lugian Guardian,7210,0.4,0.6,0.4,0.7,0.4,0.4,0.7,1
51920,Captain Keeson,18770,0.4,0.6,0.4,0.7,0.4,0.4,0.7,1
51936,Tormented Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51938,Tormented Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
51969,Sanctum Summoning Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51970,Containment Doll,100,0.95,0.6,1,1,0.6,0.6,0.9,
51971,Sanctum Warding Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51972,Sanctum Warding Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51973,Sanctum Warding Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51974,Sanctum Warding Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
51975,Marionette Knight of Torment,8000,1,0.75,0.5,0.9,0.5,0.5,0.5,1
51976,Tormented Marionette,1200,1,0.75,0.5,0.9,0.5,0.5,0.5,1
51977,Suppression Rift,10000,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
51978,Lothus Archmage,7675,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51979,Lothus Guardian of Torment,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51980,Lothus Guardian of Torment,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51981,Lothus Guardian of Torment,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51982,Lothus Guardian of Torment,20000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51983,Lothus Servant,6175,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51984,Lothus Slayer,12000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
51986,Curator of Torment,250000,1,1,1,1,1,1,1,
51992,Curator of Torment,300000,0.7,0.6,0.6,0.4,0.7,0.6,0.4,1
52027,Corrupted Shaman,4355,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
52028,Corrupted Warrior,5570,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
52031,Corrupted Warrior,5570,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
52077,Rynthid Assessment Crystal,408,1,1,1,1,1,1,1,
52078,Rynthid Assessment Crystal,408,1,1,1,1,1,1,1,
52112,Troublesome Mite,6200,0.8,0.85,0.8,0.75,0.8,0.8,0.75,
52113,Troublesome Mite,6200,0.8,0.85,0.8,0.75,0.8,0.8,0.75,
52114,Troublesome Mite,6200,0.8,0.85,0.8,0.75,0.8,0.8,0.75,
52131,Enraged Moar,6219,0.69,0.87,0.4,0.5,0.84,0.5,1,
52181,Farmer Ar'Oyd,96,1,1,1,1,1,1,1,
52213,Bak'tshay Lackey,39505,0.25,0.25,0.7,0.3,0.3,0.8,0.4,1.1
52224,Bak'tshay Keeper,8308,0.25,0.25,0.7,0.3,0.3,0.8,0.4,1.1
52231,Bak'tshay Keeper,8308,0.25,0.25,0.7,0.3,0.3,0.8,0.4,1.1
52233,Bak'tshay Keeper,8308,0.25,0.25,0.7,0.3,0.3,0.8,0.4,1.1
52235,Bak'tshay Keeper,8308,0.25,0.25,0.7,0.3,0.3,0.8,0.4,1.1
52240,Burning Sands Guardian,12000,0.25,0.25,0.8,0.3,0.3,0.8,0.4,1.1
52244,Mu-miyah Magus,65200,0.82,0.5,0.5,0.5,0.85,0.5,0.5,0.9
52248,Lingering Spirit of the Recluse,85200,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52250,Door,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52253,Altar,326,1,1,1,1,1,1,1,
52254,Sarcophagus of the Recluse,326,1,1,1,1,1,1,1,
52259,Altar,326,1,1,1,1,1,1,1,
52260,Pillar of Frost,3600,1,1,1,0,1.1,1,1,
52261,Pillar of Lightning,3600,1,1,1,1,1,1.1,0,
52262,Pillar of Acid,3600,1,1,1,1,1,0,0.9,
52263,Pillar of Fire,2000,1,1,1,1.1,0,1,1,
52265,Celestial Hand Warrior,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52266,Celestial Hand Officer,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52267,Celestial Hand Warrior,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52271,Shadowy Pillar,10000,1,1,1,1,1,1,1,
52273,Shadow Flyer,1060,0.5,0.2,0.5,0.2,0.7,0.5,0.4,0.9
52275,Void Lord,2200,1,0.5,0.7,0.1,1,0.2,0.5,
52276,Rynthid Crystal,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52278,Rynthid Sorcerer,7675,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
52279,Rynthid Slayer,12000,0.7,0.6,0.6,0.4,0.7,0.7,0.4,1
52280,Rynthid Minion,6175,0.7,0.6,0.6,0.4,0.7,0.7,0.4,
52283,Frozen Crystal,3005,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52285,Frost Golem,1615,0.45,0.1,0.5,0.02,0.7,0.5,0.66,
52288,Desert Phyntos Swarm,1850,0.67,0.67,1,0.67,0.37,0.37,0.37,
52289,Sir Unell bin Rakke,0,1,1,1,1,1,1,1,
52290,Desert Cactus,3005,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52292,Spectral Voidmage,9000,0.5,0.4,0.7,0.4,0.5,0.2,0.4,1
52293,Spectral Bloodmage,9000,0.5,0.4,0.7,0.4,0.5,0.2,0.4,1
52294,Sergeant Freng,326,1,1,1,1,1,1,1,
52295,Sarcophagus,20000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52305,Corrupted Gravestone,8000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
52308,Pyre Minion,2500,0.58,0.58,0.66,0.3,0.3,0.42,0.4,
52309,Pyre Champion,6831,0.58,0.58,0.66,0.3,0.3,0.42,0.4,
52519,Zefir Thorn Stalker,200,0.7,0.6,0.7,0.7,0.4,0.7,0.4,1
52573,Zefir Thorn Poisoner,5,0.7,0.6,0.7,0.7,0.4,0.7,0.4,1
52574,Zefir Thorn Ranger,5,0.7,0.6,0.7,0.7,0.4,0.7,0.4,1
52575,Zefir Thorn Reaver,5,0.7,0.6,0.7,0.7,0.4,0.7,0.4,1
52583,A'nekshen Storm Caller,5,0.4,0.5,0.5,0.6,0.4,0.6,0.4,1
52585,A'nekshen Storm Reaver,5,0.4,0.5,0.5,0.6,0.4,0.6,0.4,1
52587,A'nekshen Thorn Dancer,5,0.4,0.5,0.5,0.6,0.4,0.6,0.4,1
52589,A'nekshen Thorn Reaver,5,0.4,0.5,0.5,0.6,0.4,0.6,0.4,1
52616,Brier Wasp,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
52617,Brier Wasp Swarm,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
52618,Brier Wasp Hive,400,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
52619,Venomous Brier Wasp,200,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
52620,Poisonous Brier Wasp,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
52626,Oaken Guardian,5,0.6,0.7,0.7,0.4,0.8,0.6,0.4,
52627,Guardian Wisp,5,0.7,0.6,0.6,0.4,0.4,0.4,0.7,1
52628,Corrupted Guardian Wisp,5,0.7,0.6,0.6,0.4,0.4,0.4,0.7,1
52709,Stinging Armoredillo,52390,0.65,0.2,0.65,0.2,0.6,0.2,0.2,
52710,Vicious Remoran Sapper,11775,0.4,0.4,0.8,0.4,0.4,0.4,0.4,
52711,Wight Sage,7120,0.65,0.5,0.5,0.5,0.7,0.5,0.5,0.9
52712,Ruuk Ranger,110375,0.45,0.2,0.2,0.6,0.45,0.2,0.2,
52714,Hollow Pawn,3800,0.5,0.5,0.33,0.7,0.25,0.5,0.25,1
52715,Corrosive Archer,3200,1,0.7,0.2,0.2,0.6,0.2,0.2,
52716,Virindi Rival,7175,0.6,0.5,0.5,0.5,0.65,0.5,0.65,
52718,Tracking Fireball,1080,0.45,0.45,0.45,0.65,0,0,0,
52721,Tundra Tusker,172725,0.2,0.2,0.2,0.1,0.5,0.2,0.2,0.7
52724,Tusker Heaver,3325,0.5,0.55,0.75,0.1,0.92,0.45,0.65,
52726,Defensive Crystal,51045,0.45,0.45,0.45,0.45,0.45,0.45,0.45,
52727,Defensive Crystal,51045,0.45,0.45,0.45,0.45,0.45,0.45,0.45,
52775,Blade Lieutenant,53000,0.2,0.2,0.2,0,0.3,0.78,0.2,
52776,Blade Captain,125000,0.2,0.2,0.2,0,0.2,0.69,0.5,
52777,Blade Champion,325000,0.2,0.2,0.2,0,0.2,0.69,0.5,
52778,Grievver Darter,4750,0.92,0.8,0.7,0.5,0.5,0.5,0.5,
52779,Pike Grievver,19750,1,0.8,0.7,0.5,0.5,0.5,0.5,
52780,Mukkir Predator,12980,0.61,0.89,0.88,0.2,0.2,0.2,0.1,1
52800,Master of the Gauntlet,296,1,1,1,1,1,1,1,
52801,Master of the Gauntlet,296,1,1,1,1,1,1,1,
52802,Master of the Gauntlet,296,1,1,1,1,1,1,1,
52960,Radiant Blood Officer,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52961,Radiant Blood Warrior,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
52962,Radiant Blood Warrior,296,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
53014,Thunder Poult,10000,0.86,0.8,0.8,0.86,1,0.8,1,
53015,Thunder Turkey,250000,0.86,0.8,0.8,0.86,1,0.8,1,
53025,Gauntlet Arena,296,1,1,1,1,1,1,1,
53249,Gauntlet Arena,296,1,1,1,1,1,1,1,
53250,Gauntlet Arena,296,1,1,1,1,1,1,1,
53280,Brellegia,110,0.4,0.6,0.6,0.8,0.4,0.8,0.4,1
53281,Aangesilus,110,0.4,0.6,0.6,0.8,0.4,0.8,0.4,1
53290,Ice Storm,1925,1,1,1,0,1.1,1,1,
53306,Dridge,110,0.4,0.6,0.6,0.8,0.4,0.8,0.4,1
53345,Emerald Thorn Gromnie,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
53346,Vermilion Thorn Gromnie,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
53347,Emerald Hunting Gromnie,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
53348,Vermilion War Gromnie,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
53350,Corrupting Thorn Gromnie,5,0.6,0.6,0.6,0.7,0.4,0.7,0.4,1
53365,Wind Fury,5,0.4,0.5,0.5,0.6,0.4,0.6,0.4,1
53375,Sath'tik Eyestalk,5,0.55,0.55,0.75,0.25,0.75,0.65,0.15,
53376,Sath'tik Tendril,5,0.55,0.55,0.75,0.25,0.75,0.65,0.15,
53377,Sath'tik Tentacle,5,0.55,0.55,0.75,0.25,0.75,0.65,0.15,
69994,Night Club Attendant,200,1,1,1,1,1,1,1,
69998,Fireworks Stopgap!,60,1,1,1,1,1,1,1,
70000,Aggressive Penguin,30,0.86,0.75,0.66,0.6,1.3,0.75,0.9,
70012,Caravaush the Chamberlain,600,0.75,0.58,0.75,0.25,1,1,0.46,
70014,Darayavaush the Red,800,0.75,0.58,0.75,0.25,1,1,0.46,
70017,Tomb of Adhorix,50000,0.5,0.5,1,0.5,0.5,0.9,0.5,
70037,Blood Golem,260,0.6,0.6,0.6,0.5,0.5,0.8,1,
70038,Eternal Harvester,630,0.75,0.5,0.7,0.1,0.75,0.7,0.75,
70039,Cave Ursuin,360,0.58,1,0.58,0.58,0.76,0.58,0.58,
70040,Fazenda Terror,1005,0.58,1,0.58,0.58,0.86,0.58,0.58,
70041,Viamontian Seeker,680,0.8,0.8,0.9,0.9,1.2,0.9,1.2,
70056,Big Chief Hagra,180,0.5,0.8,0.8,0.4,1,0.7,1,
70081,Blighted Coral Golem Viceroy,3350,0.33,0.67,1,0.5,0.5,0.5,0.5,
70082,Dark Remoran,9160,0.58,0.68,0.68,0.58,0.36,0.58,0.58,
70115,EF Upper Level West Wisp N Controller,60,1,1,1,1,1,1,1,
70116,EF Upper Level West Wisp E Controller,60,1,1,1,1,1,1,1,
70117,EF Upper Level West Wisp W Controller,60,1,1,1,1,1,1,1,
70118,EF Upper Level West Wisp S Controller,60,1,1,1,1,1,1,1,
70121,EF Middle Level North Wisp N Controller,60,1,1,1,1,1,1,1,
70122,EF Middle Level North Wisp E Controller,60,1,1,1,1,1,1,1,
70123,EF Middle Level North Wisp W Controller,60,1,1,1,1,1,1,1,
70124,EF Middle Level North Wisp S Controller,60,1,1,1,1,1,1,1,
70126,EF Middle Level South Wisp N Controller,60,1,1,1,1,1,1,1,
70127,EF Middle Level South Wisp E Controller,60,1,1,1,1,1,1,1,
70128,EF Middle Level South Wisp W Controller,60,1,1,1,1,1,1,1,
70129,EF Middle Level South Wisp S Controller,60,1,1,1,1,1,1,1,
70131,EF Middle Level East Wisp N Controller,60,1,1,1,1,1,1,1,
70132,EF Middle Level East Wisp E Controller,60,1,1,1,1,1,1,1,
70133,EF Middle Level East Wisp W Controller,60,1,1,1,1,1,1,1,
70134,EF Middle Level East Wisp S Controller,60,1,1,1,1,1,1,1,
70136,EF Middle Level West Wisp N Controller,60,1,1,1,1,1,1,1,
70137,EF Middle Level West Wisp E Controller,60,1,1,1,1,1,1,1,
70138,EF Middle Level West Wisp W Controller,60,1,1,1,1,1,1,1,
70139,EF Middle Level West Wisp S Controller,60,1,1,1,1,1,1,1,
70142,EF Lower Level North Wisp N Controller,60,1,1,1,1,1,1,1,
70143,EF Lower Level North Wisp E Controller,60,1,1,1,1,1,1,1,
70144,EF Lower Level North Wisp W Controller,60,1,1,1,1,1,1,1,
70145,EF Lower Level North Wisp S Controller,60,1,1,1,1,1,1,1,
70147,EF Lower Level South Wisp N Controller,60,1,1,1,1,1,1,1,
70148,EF Lower Level South Wisp E Controller,60,1,1,1,1,1,1,1,
70149,EF Lower Level South Wisp W Controller,60,1,1,1,1,1,1,1,
70150,EF Lower Level South Wisp S Controller,60,1,1,1,1,1,1,1,
70152,EF Lower Level East Wisp N Controller,60,1,1,1,1,1,1,1,
70153,EF Lower Level East Wisp E Controller,60,1,1,1,1,1,1,1,
70154,EF Lower Level East Wisp W Controller,60,1,1,1,1,1,1,1,
70155,EF Lower Level East Wisp S Controller,60,1,1,1,1,1,1,1,
70157,EF Lower Level West Wisp N Controller,60,1,1,1,1,1,1,1,
70158,EF Lower Level West Wisp E Controller,60,1,1,1,1,1,1,1,
70159,EF Lower Level West Wisp W Controller,60,1,1,1,1,1,1,1,
70160,EF Lower Level West Wisp S Controller,60,1,1,1,1,1,1,1,
70163,EF Upper Level North Wisp N Controller,60,1,1,1,1,1,1,1,
70164,EF Upper Level North Wisp E Controller,60,1,1,1,1,1,1,1,
70165,EF Upper Level North Wisp W Controller,60,1,1,1,1,1,1,1,
70166,EF Upper Level North Wisp S Controller,60,1,1,1,1,1,1,1,
70168,EF Upper Level South Wisp N Controller,60,1,1,1,1,1,1,1,
70169,EF Upper Level South Wisp E Controller,60,1,1,1,1,1,1,1,
70170,EF Upper Level South Wisp W Controller,60,1,1,1,1,1,1,1,
70171,EF Upper Level South Wisp S Controller,60,1,1,1,1,1,1,1,
70173,EF Upper Level East Wisp N Controller,60,1,1,1,1,1,1,1,
70174,EF Upper Level East Wisp E Controller,60,1,1,1,1,1,1,1,
70175,EF Upper Level East Wisp W Controller,60,1,1,1,1,1,1,1,
70176,EF Upper Level East Wisp S Controller,60,1,1,1,1,1,1,1,
70293,Master Malsivir,2550,0.8,0.8,0.9,0.9,1.15,0.9,1.2,
70294,Balior,1400,1,1,1,1,1,1,1,
70331,Ehlyis Sleech,12185,0.6,0.6,0.7,0.5,0.5,0.5,0.5,
70343,Apostate Sparkling Stopgap,60,1,1,1,1,1,1,1,
70344,Apostate Scintillating Stopgap,60,1,1,1,1,1,1,1,
70345,Apostate Shimmering Stopgap,60,1,1,1,1,1,1,1,
70348,Turgos the Hunter,20000,0.5,0.5,0.5,0.5,0.5,1.4,1,
70349,Gearall the Shield,20000,0.5,0.5,0.5,0.5,0.5,1.4,1,
70351,Mortified Soldier,296,1,1,1,1,1,1,1,
70361,Gurog Minion,1900,1,1,1,1,1,1,1,
70364,Lord Kastellar,150000,0.65,0.65,0.5,0.3,0.8,0.3,0.3,1
70365,Bloodstone Crystal Stockpile,100000,0.4,0.4,0.86,0.4,0.4,0.86,0.4,
70366,Gurog Guardian,2000,0.3,0.8,0.3,0.3,0.8,0.3,0.4,
70368,Master Bloodstone,150000,0.4,0.4,0.86,0.4,0.4,0.4,0.4,
70370,Caged Dread Mattekar,171,0.58,0.9,0.9,1,0.25,0.75,0.25,
70371,Filthy Mattekar,171,0.58,0.9,0.9,1,0.25,0.75,0.25,
70376,Kierien the Watcher,600,0.5,0.5,0.5,0.5,0.5,1.4,1,
70377,Warmaster Lurgiss,600,0.5,0.5,0.5,0.5,0.5,1.4,1,
70705,Stockpile Guardian,125,0.5,0.5,0.5,0.5,0.5,1.4,1,
70706,Stockpile Guardian,208,0.5,0.5,0.5,0.5,0.5,1.4,1,
70709,Bodyguard,208,0.5,0.5,0.5,0.5,0.5,1.4,1,
70712,Iron Blade Warmaster,208,0.5,0.5,0.5,0.5,0.5,1.4,1,
70715,General Tarkaris,0,1,1,1.2,0.5,1.2,0.75,1.2,
70716,Apostate Overseer,0,1,1,1,0.5,1,1,0.5,
70753,Baron Entemarre,990,0.8,0.8,0.9,0.9,1.2,0.9,1.2,
70820,Viridian Type 1 Stopgap,60,1,1,1,1,1,1,1,
70832,Viridian Type 2 Stopgap,60,1,1,1,1,1,1,1,
70972,Atlan's Crafting Golem,2000,0.9,0.33,0.33,1,0,0.2,0.33,
